pH,x1,x2,y
5.86,3.65,0.84,0.26
5.76,6.53,1.25,0.38
5.75,3.76,1.09,0.32
4.94,3.7,1.31,0.96
5.77,5.21,1.2,0.38
5.48,3.49,1.11,0.52
4.74,2.49,0.76,0.98
4.95,3.4,1.18,0.8
5.69,5.82,0.96,0.4
5.94,5.94,0.92,0.3
5.07,3.72,0.78,0.88
4.96,3.8,0.55,0.9
4.86,14.25,2.58,2.24
4.67,5.03,1.96,1.6
5.09,4.22,1.79,0.76
5.55,3.03,0.61,0.34
5.54,2.26,0.44,0.36
5.12,2.08,0.47,0.52
5.77,1.52,0.4,0.24
5.92,2.68,0.6,0.22
5.91,1.42,0.37,0.2
4.2,1.52,0.81,0.86
5.98,2.41,0.47,0.22
5.92,1.57,0.36,0.16
5.78,3.5,0.68,0.3
5.67,2.65,0.55,0.34
5.01,2.07,0.43,0.62
5.64,4.29,0.79,0.34
4.48,2.91,0.62,0.9
3.56,2.4,0.69,1.56
5.97,3.83,0.7,0.22
5.68,2.29,0.49,0.28
5.36,1.38,0.35,0.34
5.14,1.09,0.32,0.24
4.97,1.19,0.35,0.36
5.41,7.49,1.14,0.62
5.83,4.16,0.66,0.3
5.52,4.44,0.8,0.5
3.89,1.45,0.99,1
5.94,3.2,1.05,0.26
4.78,1.81,0.62,0.48
4.82,2.32,1.08,0.64
5.66,5.78,1.28,0.46
5.14,5.13,1.46,0.86
4.67,4.19,1.15,0.98
5.36,7.3,1.27,0.5
5.44,7.25,1.55,0.54
5.62,8.21,1.71,0.44
5.11,4.38,1.4,0.72
5.82,10.94,1.25,0.36
5.75,5.35,0.7,0.28
5.41,1.81,0.56,0.3
5.68,2.5,0.74,0.2
5.64,2.82,0.33,0.3
5.64,3.39,0.71,0.28
5.09,2.79,1.01,0.6
5.35,1.45,0.47,0.36
5.51,5.26,1.28,0.52
5.69,1.6,0.46,0.22
5.3,2.98,0.87,0.44
5.85,6.79,0.84,0.3
5.53,12.89,1.58,0.58
5.7,6.49,1.25,0.36
3.94,7.82,1.03,4.2
5.03,13.62,1.56,1.22
3.62,6.53,1.98,4.74
5.9,15.25,1.6,0.34
4.32,11.53,2.05,2.24
5.45,14.29,1.36,0.56
5.37,15.7,1.59,0.64
4.94,12.28,1.76,0.98
4.49,10.6,1.61,1.8
3.52,5.68,1.62,3.76
5.85,15.81,1.1,0.38
5.72,14.19,1.11,0.44
4.43,13.89,1.14,1.9
5.23,15,1.11,0.84
4.02,9.85,1.25,2.62
3.99,9.26,1.1,2.52
3.63,5.93,1.69,3.06
5.96,16.92,1.95,0.34
5.43,16.84,2.16,0.58
5.65,16.25,1.61,0.44
5.98,17.32,1.75,0.3
4.54,9.83,1.57,1.22
5.76,15.63,1.48,0.38
4.57,10.49,1.77,1.3
5.37,14.62,1.75,0.54
5.75,17.67,1.25,0.34
5.54,2.54,0.58,0.28
5.99,10.75,4.71,0.2
5.59,9.43,4.17,0.28
4.68,1.77,0.46,0.72
4.05,1.03,0.28,1.08
5.97,1.77,0.41,0.16
5.9,3.12,0.69,0.22
5.44,3.08,1.14,0.52
4.69,1.37,0.52,1.02
5.87,2.87,0.43,0.22
4.92,2.67,0.56,0.84
4.28,0.39,0.49,1.92
5.65,12.01,1.91,0.42
5.82,13.01,2.47,0.32
5.68,14.13,3.72,0.58
5.4,2.17,0.81,0.34
5.59,2.04,0.58,0.26
5.88,3.22,1.03,0.22
5.51,4.53,1.09,0.42
5.56,2.55,0.55,0.14
5.33,1,0.43,0.28
5.76,2.55,1.01,0.32
5.5,1.65,0.78,0.34
5.63,2.49,0.66,0.3
5.75,1.43,0.54,0.18
5.74,1.4,0.66,0.2
5.97,1.44,0.7,0.16
4.95,4.21,1.76,1.18
4.36,2.28,1.65,1.74
4.27,1.35,0.85,1.06
4.95,1.57,0.67,0.64
5.75,4.09,0.96,0.18
5.61,2.04,0.52,2.2
5.63,2.22,0.58,0.32
4.92,1.12,0.34,0.34
5.66,1.71,0.6,0.3
4.93,2.46,0.68,0.6
4.41,0.87,0.28,0.38
4.6,0.87,0.27,0.3
3.87,0.76,0.42,1.34
4.34,1.43,0.51,0.78
5.05,0.93,0.37,0.3
5.19,1.29,0.54,0.28
4.46,0.77,0.4,0.4
4.28,0.85,0.52,0.86
5.02,1.39,0.45,1
4.55,1.1,0.37,0.66
4.01,3.63,1.18,2.56
4.65,5.72,1.49,1.86
4.57,5.94,1.61,1.84
4.2,6.35,2.01,2.68
4.97,9.46,2.35,1.24
4.96,11.18,3.09,1.14
4.42,7.57,2.5,2.12
4.36,8.68,2.55,2.2
4.28,8.03,3.11,1.42
4.56,9.89,3.54,1.38
4.33,5.98,2.3,1.36
4.42,8.13,3.28,1.42
4.57,7.3,2.12,1.28
4.48,10.18,3.2,3.62
4.72,9.34,3.61,1.34
4.53,7.84,2.82,1.54
4.31,5.29,1.49,1.58
4.06,3.81,1.3,1.66
4.19,4.11,1.09,1.62
4.62,8.68,2.79,1.32
4.15,5.28,2.16,1.94
4.44,4.34,0.68,1.008
4.93,4.79,0.89,1.04
5.92,7.02,1.18,0.22
4.13,3.37,0.72,1.5
4.76,4.83,1.31,1.12
4.4,5.43,1.1,1.62
4.03,4.13,0.75,2.1
4.84,4.65,0.91,0.82
4.46,3.45,0.58,1.24
5.75,6.23,1.41,0.42
5.46,12.3,1.93,0.72
4.25,9.09,3.09,1.006
4.49,9.03,2.66,2.24
5.96,2.51,0.64,0.24
5.97,3.7,1.44,0.28
5.52,2.72,0.74,0.4
5.75,1.73,0.6,0.28
5.91,1.95,0.43,0.24
5.72,2.65,0.8,0.3
5.82,1.25,0.56,0.24
6,1.14,0.46,0.22
5.59,1.33,0.56,0.28
5.31,1.41,0.6,0.3
5.46,2.03,0.61,0.38
5.58,3.71,1.59,0.48
5.97,2.61,1.04,0.3
5.44,3.21,1.53,0.32
4.27,4.76,2.12,1.2
5.71,6.03,3.51,0.2
5.68,3.21,0.86,0.3
5.64,3.78,1.17,0.38
5.82,5.07,1,0.28
5.31,1.49,0.33,0.34
5.73,4.02,1.13,0.44
5.38,2.41,1.06,0.5
5.19,5.01,1.23,0.545
4.57,2.37,0.55,0.64
5.93,3.96,0.94,0.34
5.73,3.27,1.11,0.5
4.14,3.87,2.18,2.44
5.91,2.91,1.6,0.34
5.46,2.39,1.27,0.46
5.47,2.6,1.12,0.48
4.28,2.1,0.45,1.03
4.33,1.69,0.46,0.98
5.03,2.14,0.77,0.62
5.18,2.22,0.74,0.48
4.59,0.45,0.2,0.36
5.53,2.76,1,0.34
5.27,2.22,0.76,0.48
4.68,1.82,0.73,0.76
5.52,2,0.59,0.38
5.74,1.79,0.55,0.36
5.59,1.14,0.54,0.3
4.68,3.06,0.67,0.79
4.6,3.16,0.62,0.7
4.86,2.43,0.69,0.52
5.45,3.05,0.94,0.44
4.56,0.68,0.28,0.48
4.5,0.79,0.29,0.62
5.01,3.1,0.94,0.68
4.9,1.69,0.42,0.6
4.56,1.1,0.39,0.96
5.95,2.3,0.63,0.24
5.4,2.8,1.75,0.32
5.54,7.11,0.96,0.58
5.7,7.77,3.58,0.48
5.99,7.63,3.08,0.22
5.5,4.43,1.16,0.4
5.41,3.17,1.58,0.56
5.85,0.79,0.41,0.21
5.45,2.42,0.7,0.6
5.42,1.53,0.42,0.4
4.63,2.12,0.41,1.1
5.71,2.56,0.66,0.32
5.94,3.49,0.43,0.3
5,2.5,0.27,0.72
5.39,1.56,0.36,0.56
5.5,5.56,0.97,0.66
5.56,4.72,0.7,0.54
5.27,5.28,1.66,1.32
4.99,1.15,0.39,0.6
5.55,10.16,2.46,0.74
5.04,2.03,0.91,0.76
5.64,7.13,1.07,0.52
5.63,5.84,1.06,0.48
4.29,1.53,0.34,0.96
5.51,6.49,1.31,0.68
5.82,4.88,0.76,0.46
6,1.96,0.28,0.28
4.72,2.85,0.54,0.98
5.17,4.57,0.72,0.78
5.77,5.85,1.45,0.46
5.63,3.03,0.74,0.5
5.27,2.33,0.48,0.6
5.88,7.53,0.67,0.5
5.52,1.89,0.47,0.36
5.3,3.67,0.61,0.6
5.58,3.78,0.96,0.7
5.61,7.18,1.14,0.78
5.53,1.3,0.39,0.28
5.6,5.3,1.02,0.48
4.3,1.14,0.32,1.1
5.68,12.48,5.53,0.28
4.27,4.12,0.72,3.48
4.39,4.42,0.93,3.36
4.17,4.76,1.39,3.5
4.2,2.55,0.66,3.52
4.11,2.02,0.34,4.96
4.09,1.94,0.44,6.28
4.53,8,1.21,3.22
4.65,6.61,1.1,2.38
4.2,5.69,0.85,4.58
4.87,10.01,1.2,1.88
4.52,6.09,2.26,2.58
4.23,5.07,1.17,3.92
4.45,6.18,1.78,2.96
4.23,3.79,0.78,3.56
4.17,3.35,0.56,4.4
4.4,4.58,0.61,3.78
4.31,4.94,0.85,3.72
4.38,7.51,1.59,2.98
4.35,7.46,1.93,3.12
4.48,5.9,1.46,2.84
4.1,3.14,0.45,4.42
4.16,2.74,0.42,3.26
4.65,5.55,1.25,2.24
4.78,6.22,1.31,2
4.65,5.35,0.98,2.1
4.76,7.55,1.32,1.9
4.32,3.4,0.99,0.92
4.68,8.89,1.42,2.12
4.3,5.49,1.06,3.54
4.16,3.3,0.78,3.4
4.06,3.55,0.96,4.42
4.15,5.14,0.91,1.86
4.34,5.37,1.58,3.18
4.4,6.63,1.85,3.38
4.61,8.21,2.03,2.3
4.59,7.24,1.82,2.6
4.36,7.74,1.93,1.2
4.72,8.13,2.24,2.12
4.87,8.29,1.91,1.7
4.95,9.99,2.58,1.6
4.84,6.67,1.55,2.12
4.61,6.78,0.85,3.6
4.95,7.8,1.39,1.64
4.66,8.36,1.15,2.8
5.46,3.6,0.85,0.36
5.74,2.33,0.67,0.3
5.83,2.43,0.58,0.28
5.99,2.96,0.66,0.32
5.82,5.17,1.71,0.36
5.76,5.72,1.36,0.32
5.29,4.89,1.78,0.6
5.77,4.78,0.95,0.32
5.95,4.28,1.14,0.28
5.61,3.55,0.92,0.24
5.18,2.09,0.72,0.33
5.94,6.84,1.21,0.28
5.68,4.92,0.73,0.3
5.78,2.81,1.08,0.62
5.23,5.54,2.29,0.58
5.85,8.88,2.13,0.38
5.28,4.93,1.31,0.5
5.36,3.34,1.24,0.44
5.47,5.18,0.7,0.7
5.8,3.78,0.69,0.3
5.47,7.48,0.43,0.46
5.69,2.94,0.56,0.36
5.79,7.07,0.86,0.4
4.77,1.94,0.44,0.72
4.65,1.81,0.37,0.78
5.41,2.99,0.52,0.52
5.24,1.3,0.29,0.3
5.84,1.54,0.22,0.16
4.91,3.79,0.78,0.98
4.71,3.21,0.95,1.08
5.51,7.87,0.69,0.64
4.29,1.23,0.22,0.88
5.01,2.71,0.63,0.76
5.23,4.05,0.47,0.5
4.96,3.32,0.62,0.8
5.84,4.22,0.96,0.4
5.97,3.66,0.7,0.34
5.58,3.39,0.6,0.42
5.81,2.84,0.49,0.36
5.1,3.16,0.65,0.78
5.39,2.87,0.79,0.54
4.95,3.13,0.63,0.88
5.32,3.42,1.01,0.64
5.06,4.68,1.08,0.9
4.93,2.6,0.75,0.66
5.22,7.21,0.85,0.7
5.33,4.48,1.13,0.5
5.92,7.21,1.2,0.26
5.52,3.76,0.95,0.38
5.73,5.1,0.81,0.36
5.88,4.08,0.61,0.32
5.07,3.41,1.03,0.76
5.01,3.03,1.04,0.7
5.68,2.77,1.12,0.28
5.73,3.01,1.02,0.38
5.91,4.65,0.94,0.32
5.15,2.5,1.02,0.62
5.75,3.96,0.73,0.3
5.29,3.01,0.99,0.52
5.33,2.22,0.75,0.42
5.22,2.06,0.81,0.5
5.66,2.72,0.62,0.34
5.37,2.13,0.71,0.4
5.77,2.71,0.55,0.3
5.43,2.74,0.91,0.42
4.86,3.44,2.11,0.7
4.26,2.13,2.37,1.1
4.9,2.18,1.02,0.6
4.2,1.63,1.49,1.22
5.01,6.63,1.95,1.7
4.72,4.72,1.4,2.6
4.85,3.78,1.15,1.8
4.36,2.85,0.91,2.6
4.72,6.33,1.36,2.04
4.8,6.22,2.48,2.34
4.36,3.88,1.53,3.26
4.59,4.52,2.13,2.8
4.62,3.82,1.82,2.12
4.7,4.13,2.19,2.44
4.76,6.95,1.02,2
4.79,6.49,1.22,2
4.74,5.44,0.88,1.9
4.57,4.96,1.04,2.56
4.72,7.7,1.07,2.06
4.44,4.17,1,2.56
4.39,3.99,0.68,2.78
4.53,7.16,0.97,2.42
4.34,4.37,0.69,1.14
4.2,5.53,0.98,3.52
4.06,3.6,0.49,3.1
4.19,5.27,1.01,1.48
4.2,4.5,1.11,3.22
4.16,2.18,0.73,3.78
4.13,3.9,0.64,3.6
4.79,10.57,1.01,1.8
4.59,7.5,0.97,2.34
4.97,10.21,1.06,1.42
4.17,4.81,0.63,3.56
4.46,6.8,1.23,2.2
4.54,5.27,0.85,1.85
4.4,6.57,0.98,2.3
4.16,2.39,1.69,0.86
3.61,2.53,4.69,1.82
5.72,2.58,1.49,0.2
5.51,1.76,1.24,0.26
5.63,1.34,1.03,0.22
4.9,6.95,1.89,1.46
4.2,1.13,0.82,1.2
5.72,9.33,1.2,0.42
5.63,6.12,0.95,0.42
5.54,4.53,1.02,0.42
5.13,3.6,0.79,0.7
5.37,5.81,0.81,0.58
5.62,5,1.08,0.46
4.64,4.18,0.92,1.76
5.87,5.85,1.74,0.36
5.82,6.02,1.44,0.34
5.62,4.56,0.34,0.72
4.96,1.91,0.36,0.98
4.98,2.89,0.47,0.94
5.28,3.89,0.81,0.78
5,2.76,0.44,1.06
4.73,0.88,0.26,0.84
5.34,3,0.74,0.52
5.32,3.58,0.72,0.46
5.12,2.37,0.58,0.7
5,2.74,0.71,0.54
4.86,2.05,0.71,0.62
4.8,1.89,1.93,0.6
5.22,3.21,0.88,0.58
5.07,2.78,0.65,0.52
5.19,4.95,2.22,0.96
4.56,2.85,5.38,1.54
3.86,3.14,1.48,3.92
3.77,2.32,1.21,4.72
3.97,1.65,0.71,1.5
3.71,1.69,0.81,6.74
3.82,3.33,1.94,3.82
3.73,2.42,1.55,5.52
3.79,3.11,1.58,4.74
4.23,1.49,0.34,0.96
4.07,1.94,0.39,1.06
4.58,2.97,0.51,0.76
4.32,1.53,0.35,0.56
4.92,2.55,0.4,0.46
5.44,2.02,0.39,0.3
4.61,2.2,0.46,0.7
5.35,3.69,0.75,0.48
5.64,2.73,0.41,0.38
5.29,2.43,0.43,0.42
5.42,3.91,0.44,0.32
4.85,2.52,0.37,0.76
4.05,1.71,0.32,1.1
5.24,3.05,0.41,0.44
5.47,6.96,0.86,0.58
4.63,1.92,0.33,0.78
5.76,3.87,0.58,0.3
5.61,3.62,0.64,0.36
5.58,3.69,0.47,0.38
5.17,2.72,0.47,0.34
5.03,2.87,0.41,0.56
5.16,2.57,0.37,0.54
4.28,1.28,0.33,0.72
5.36,3.59,0.49,0.42
5.63,3.06,0.44,0.38
5.2,3.83,0.59,0.6
4.69,2.18,0.38,0.64
4.12,1.49,0.25,0.86
4.41,1.4,0.32,0.76
4.33,1.18,0.26,0.6
4.85,1.79,0.33,0.52
4.07,1.2,0.32,0.82
4.38,1.55,0.29,0.6
3.85,1.02,0.3,1.02
5.06,2.78,0.45,0.56
5.04,2.43,0.43,0.62
5.35,2.22,0.43,0.5
5.66,3.27,0.58,0.36
5.68,3.54,0.53,0.4
5.45,3.08,0.46,0.38
5.44,3.48,0.6,0.4
5.91,3.52,0.42,0.26
5.47,2.78,0.47,0.46
5.27,2.4,0.42,0.52
4.99,1.28,0.66,0.38
4.52,1.05,0.61,0.34
5.12,2.08,1.28,0.42
5.66,4.7,1.32,0.42
5.75,5.35,2.54,0.36
5.64,4.26,1.14,0.32
4.83,2.52,0.92,0.84
4.53,2.45,0.95,1.02
4.3,2.18,0.85,1.8
5.28,4.17,1.05,0.58
4.46,1.7,0.52,1.54
5.49,3.4,1.11,0.46
4.36,1.93,0.75,1.76
4.78,1.39,0.63,0.4
5.31,3.42,0.7,0.3
5.74,4.43,0.68,0.32
5.7,3.2,0.52,0.28
5.63,11.86,1.66,0.56
5.5,12.11,1.89,0.62
5.5,9.54,1.44,0.54
5.48,7.12,1.09,0.56
5.32,2.06,0.92,0.4
5.37,2.38,1.27,0.34
5.4,1.87,0.92,0.34
4.69,2.12,1.03,0.68
5.94,2.17,0.88,0.24
4.99,1.78,0.71,0.46
5.89,1.49,0.39,0.24
5.61,4.9,0.61,0.36
5.08,3.21,0.62,0.74
5.91,2.5,0.64,0.38
5.68,6.52,2.44,0.4
4.38,2.46,0.87,0.88
5.55,4.78,2.22,0.5
5.77,2.87,0.75,0.3
4.89,1.09,0.29,0.42
5.46,6.08,1.37,0.34
4.91,5.92,2.4,0.78
5.36,7.05,2.25,0.68
5.79,6.03,2.88,0.32
5.39,1.63,1.8,0.42
5.2,2.61,0.83,0.44
5.53,2.57,0.85,0.4
5.68,2.1,1.32,0.32
5.96,3.18,0.48,0.28
5.8,2.88,0.64,0.34
5.61,2.49,0.58,0.38
5.09,1.53,0.37,0.48
4.29,0.81,0.24,0.5
5.22,1.47,0.44,0.3
4.8,1.62,0.77,0.52
5.38,3.4,1.14,0.66
5.33,3.27,1.35,0.48
5.06,3.36,1.43,0.78
5.84,4.13,0.89,0.38
5.97,15.3,6.1,0.36
5.43,13.6,5.89,0.4
5.55,16.13,6.17,0.42
4.88,1.78,0.55,0.46
4.94,3.17,6.14,0.62
4.64,3.62,7.9,0.76
5.16,3.63,7.07,0.46
5.93,6.04,2.33,0.22
5.42,3.04,2.78,0.52
4.91,5.02,1.55,0.92
5.41,5.29,0.8,0.54
5.54,4.54,3.22,0.44
4.99,7.575,2.791666667,1
4.43,5.24,2.26,1.155
5.53,12.09,2.53,0.36
5.73,12.3,3.38,0.315
4.92,12.55,3.1,1
4.33,6.63,1.79,1.17
5.53,13.55,3.28,0.435
